"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005004704955425","https://ae04.alicdn.com/kf/S7d4b730885694c15b1a3270565ec4c9aE.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100085230163.mp4","5pcs Professional Eye Shadow Makeup Brushes Set Single Eye Shadow Soft Detail Brush Eye Smudge Brushes Eye Makeup Cosmetic Tools","USD 1.63","USD 0.49","70%","USD","7","USD 0.03","46","98.3%","https://s.click.aliexpress.com/e/_DBUqJht",,,,,,
"1005003496052143","https://ae04.alicdn.com/kf/Sb3397e115c5e475692e01d90ff1b3dbab.jpg",,"OVW Makeup Brushes Set Beauty Puff Sponge Egg Powder Kabuki Blush Concealer Eye Shadow Makeup Brush Kit","USD 27.86","USD 13.93","50%","USD","8.0","USD 1.11","133","100.0%","https://s.click.aliexpress.com/e/_DCir3t1",,,,,,
"4001108538572","https://ae04.alicdn.com/kf/A9b49ebd762ef47c8a7a2a0fe1dd7eb6dE.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/269496793215.mp4","Docolor Colorful Makeup brushes set Cosmetic Foundation Powder Blush Eyeshadow Face Kabuki Blending Make up Brushes Beauty Tool","USD 39.98","USD 17.99","55%","USD","8.0","USD 1.44","251","95.8%","https://s.click.aliexpress.com/e/_DBgWgFD",,,,,,
"1005003692271826","https://ae04.alicdn.com/kf/H1e4519ca8a7c4ab8bb9062aa9741bbfac.png","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/341218425098.mp4","50Pcs Disposable Lip Brush Gloss Wands Applicator Professional Makeup Cosmetic Brush Lip Liner Brush Eyeliner Brush Makeup Tools","USD 0.95","USD 0.66","30%","USD","7","USD 0.05","53","90.0%","https://s.click.aliexpress.com/e/_DdPg6QB",,,,,,
"1005004337571018","https://ae04.alicdn.com/kf/S70c814f8ff874386a1053e7b518591c3z.jpg",,"50Pcs Crystal Disposable Makeup Lip Brush Soft Lipstick Mascara Wands Applicators Eyelash Cleaner Cleaning Cosmetic Make Up Tool","USD 3.92","USD 3.14","20%","USD","8.0","USD 0.25","258","96.9%","https://s.click.aliexpress.com/e/_DnqK7Pd",,,,,,
"1005002746536247","https://ae04.alicdn.com/kf/Hf13b4eee153744ee90aa98c3b97711d0h.jpg",,"3 In 1 Makeup Brushes Foundation Eyebrow Shadow Eyeliner Blush Powder Brush Cosmetic Concealer Professional Maquiagem","USD 2.91","USD 2.04","30%","USD","7","USD 0.14","26","100.0%","https://s.click.aliexpress.com/e/_DEdJcT1",,,,,,
"1005004694613586","https://ae04.alicdn.com/kf/S7234c5717f3145449f33ab2a1a00b3cfy.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100084540265.mp4","Retractable Eyeshadow Brush Eye Shadow Smudge Crease Makeup Brush  Goat Hair Portable Shadow Makeup Brush BB-brand","USD 19.95","USD 7.98","60%","USD","7","USD 0.56","22","100.0%","https://s.click.aliexpress.com/e/_DFFSynh",,,,,,
"1005004518774866","https://ae04.alicdn.com/kf/S183f0f16dbc64319ab72b51817eab7a0G.jpg",,"13PCS Professional Makeup Brush Set Cosmetic Powder Eye Shadow Foundation Blush Blending Concealer Beauty Make Up Tool Brushes","USD 5.99","USD 3.29","45%","USD","7","USD 0.23","104","94.5%","https://s.click.aliexpress.com/e/_DCzcoKX",,,,,,
"1005004310952438","https://ae04.alicdn.com/kf/Sc410ac55ee364faa9791b134ddede67dB.jpg",,"30/50pcs Disposable Dual Sided Eyeshadow Brush Sponge Tipped Oval Makeup Applicator Blue Colors Full Professional Makeups","USD 4.20","USD 2.94","30%","USD","8.0","USD 0.24","51","100.0%","https://s.click.aliexpress.com/e/_DlDPyfv",,,,,,
"1005002086266271","https://ae04.alicdn.com/kf/H4b1412f781114e949d5692eca5c0a9271.jpg",,"Eyelash Extension 10Pcs/Pack Reuseable Plastic Eyelash Brush Clean Y Shape Grafted Eyelashes Brushes Makeup Mascara Tools","USD 3.10","USD 1.89","39%","USD","7","USD 0.13","20","100.0%","https://s.click.aliexpress.com/e/_DdfSAx1",,,,,,
