"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005004610401305","https://ae04.alicdn.com/kf/Sc7fa6c7437e443deb14f2cc30375045aj.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100076901804.mp4","50PCS Eyelash Aftercare Bags Zipper Waterproof Lashes Bag Toiletry Makeup Pouch Cosmetic Travel Beauty Supplies Gift Packaging","USD 19.51","USD 9.36","52%","USD","7","USD 0.66","377","93.1%","https://s.click.aliexpress.com/e/_DDgkcFD",,,,,,
"4000096470825","https://ae04.alicdn.com/kf/H6c52d8009952478e820191c90e1250962.jpg",,"5pcs 5ml Lip Gloss Empty Refillable Tubes Bottle Plastic Clear Lip Balm Makeup Containers Organizer Bottle Tools","USD 4.17","USD 2.92","30%","USD","7","USD 0.20","25","93.3%","https://s.click.aliexpress.com/e/_DkqgvI7",,,,,,
"1005002577189579","https://ae04.alicdn.com/kf/H93372ab5b54a4e1cb85731c267e3d283o.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100007518219.mp4","Reusable Makeup Remover Pads Wipes Square Shape Microfiber Make Up Removal Sponge Cotton Cleaning Pads Tool","USD 5.60","USD 2.69","52%","USD","7","USD 0.19","201","96.9%","https://s.click.aliexpress.com/e/_DElVjkB",,,,,,
"33032483844","https://ae04.alicdn.com/kf/H698c0c23bc2b4931b1b580012f8a3de6f.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/269569241021.mp4","1000Pcs Bamboo Cotton Buds Double Head Adults Makeup Cotton Swab Microbrush Wood Sticks Nose Ears Cleaning Health Care Tools","USD 12.21","USD 11.60","5%","USD","8.0","USD 0.93","26","96.0%","https://s.click.aliexpress.com/e/_DmYGBZt",,,,,,
"1005004987189291","https://ae04.alicdn.com/kf/S7b603c9fcf484ac9b035166b5e6cd1d4f.jpg",,"30ml Drunk Elephant FRAMBOOS GLYCOLIC NIGHT SERUM Virgin Marula Luxury Facial Oil Vegan Anti-Aging Skin Care Face","USD 23.32","USD 11.66","50%","USD","12.0","USD 1.40","59","90.0%","https://s.click.aliexpress.com/e/_De52FIT","PQDEHL644II1","2022/12/08 00:00:00","2023/02/28 23:59:59","USD 2.00","5492","USD 10.00"
"1005005096575146","https://ae04.alicdn.com/kf/S20150113e50849b587bd642db3d91d5fO.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100112511531.mp4","Waterproof Shiny Diamond Highlight Pen Eye Makeup Highlighter Waterproof Pearl White Brighten Silkworm Shadow Liquid Eyeliner","USD 2.88","USD 1.67","42%","USD","8.0","USD 0.13","62","null%","https://s.click.aliexpress.com/e/_DkNS0Lv",,,,,,
"1005003599008234","https://ae04.alicdn.com/kf/He4e7f531cb1741c195b104fa10f5aabbc.jpg",,"1pc Lipstick Blending Makeup brushes Precision Eyeshadow Make up brush domed small portable Lip Brush with case 931 synthetic ha","USD 3.25","USD 2.27","30%","USD","7","USD 0.16","184","96.4%","https://s.click.aliexpress.com/e/_DdxZja3",,,,,,
"1005004579331344","https://ae04.alicdn.com/kf/Sf470736776f74411bc691f035d3459f4L.jpg",,"1PC Face Liquid Foundation Full Concealer Makeup Waterproof Base Brighten Whitening Cover Dark Circles Matte Foundation Cosmetic","USD 4.90","USD 3.18","35%","USD","10.0","USD 0.32","830","94.1%","https://s.click.aliexpress.com/e/_DBBwWVH",,,,,,
"1005004159659275","https://ae04.alicdn.com/kf/Hbfdd1cc2d2fa4be3b3bf9bf4300f2715K.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/316368201894.mp4","MUF Full Set Makeup Brushes Foundation Powder Eyeshadow Blusher Contour Concealer Eye Detail Brushes Professional Makeup Tools","USD 6.00","USD 4.38","27%","USD","8.0","USD 0.35","70","90.0%","https://s.click.aliexpress.com/e/_DkJ5TyB",,,,,,
"1005004646465931","https://ae04.alicdn.com/kf/Sfb2cfccd87944d3fbc5b983f134382eaY.jpg",,"Polyester Custom Design Women Wristlets Cosmetic Sublimation Blank Makeup Bag  with Zipper Storage Bags For Travel Portable","USD 1.76","USD 0.69","61%","USD","7","USD 0.05","53","100.0%","https://s.click.aliexpress.com/e/_DBirLxd",,,,,,
