"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005003324212225","https://ae04.alicdn.com/kf/S5c8e39bde460439780e7d4c6ad8b2f33o.jpg",,"MyDestiny makeup brush/ The Iris series 13pcs high quality synthetic hair brushes set-powder&blush&foundation&eyeshadow&beauty","USD 14.32","USD 12.32","14%","USD","8.0","USD 0.99","1043","97.8%","https://s.click.aliexpress.com/e/_DdxBjHD",,,,,,
"1005003686555551","https://ae04.alicdn.com/kf/HTB1lNyXKkPoK1RjSZKbq6x1IXXak.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/343272602368.mp4","Rubber Practice Training Head Eyelash Extension Cosmetology Mannequin Doll Face Head For Eyelashes Makeup Practice Model","USD 17.64","USD 12.52","29%","USD","8.0","USD 1.00","230","90.9%","https://s.click.aliexpress.com/e/_DcAA1A7","G4W944N85SE2","2022/12/29 00:00:00","2023/01/31 23:59:59","USD 1.00","6555","USD 10.00"
"1005004417212911","https://ae04.alicdn.com/kf/S62e4ac4d331443c19a40df52a3edad7an.jpg",,"Eyebrow Gel Cosmetics Enhancers With Brush Waterproof Long Lasting Brown Shade Professional Female Makeup For Eyebrows Makeup","USD 1.69","USD 0.83","51%","USD","7","USD 0.06","23","100.0%","https://s.click.aliexpress.com/e/_DCCNXlZ",,,,,,
"1005002703169447","https://ae04.alicdn.com/kf/H93e70801f8504d7f9de29876dc5b7b5eY.jpg",,"1 Roll Breathable Eyelid Tape Single-Side Adhesive Eye Lift Tapes Eyelid Shadow Sticker Eye Makeup Tools Aider 1.25cm*9m","USD 3.68","USD 2.36","36%","USD","7","USD 0.17","232","100.0%","https://s.click.aliexpress.com/e/_DCcWMuj",,,,,,
"1005004000110800","https://ae04.alicdn.com/kf/S77ff639b6a474bcdb2a48da22e3b793cT.jpg",,"Separation Cream 3 In 1 Makeup Base Women 3 Colors Face Primer Waterproof Flawless Makeup Liquid Cream For Skin Care 40g","USD 3.84","USD 2.76","28%","USD","7","USD 0.19","30","100.0%","https://s.click.aliexpress.com/e/_DdPzpLl",,,,,,
"1005004323904139","https://ae04.alicdn.com/kf/S2d961fc519b54b4a89ce8265929848aci.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100035247263.mp4","Set of 40PCS Instant Face Lift Tape Neck Eyes V Face Invisible Liftting Tapes Slimming Facial Sticker Patch Makeup Asserioes","USD 4.30","USD 2.97","31%","USD","7","USD 0.21","138","84.0%","https://s.click.aliexpress.com/e/_DB75ch9",,,,,,
"1005002246383063","https://ae04.alicdn.com/kf/Hc3c82c14b3d5435f9a30dd4bc6ea71b0v.jpg",,"20 Pcs Mesh Flexible Net Protectors Cover Sheath Beauty White Cosmetic Make Up Brushes Guards Convenient Brochas Maquillaje Tool","USD 3.57","USD 2.32","35%","USD","15.0","USD 0.35","605","96.7%","https://s.click.aliexpress.com/e/_DBRgmhN",,,,,,
"1005004832692537","https://ae04.alicdn.com/kf/S568c5a2e8a9e4485a84950e2a8c429a0T.jpg",,"2 In 1 Eyeliner False Eyelashes Sticker Double Eyelid Line Patch Reusable Ouble Eyelid Sticker Eyeliner Makeup Sticker Eyeshadow","USD 1.44","USD 1.01","30%","USD","7","USD 0.07","136","92.9%","https://s.click.aliexpress.com/e/_DDneowr",,,,,,
"1005002552261397","https://ae04.alicdn.com/kf/Hb7d9629e69514218ba93659c20beab26M.jpg",,"GAM-BELLE 4D Hair Like Eyebrows Makeup Waterproof Eyebrow Tattoo Sticker Long Lasting Natural Fake Eyebrow Stickers Cosmetics","USD 3.85","USD 2.12","45%","USD","8.0","USD 0.17","192","89.6%","https://s.click.aliexpress.com/e/_DF2hvGn",,,,,,
"1005003058363901","https://ae04.alicdn.com/kf/H47266aa01b914913ba8aa77764a57a8eq.jpg",,"100 Pcs/set Double-head Cotton Swabs Lipstick Applicator Swabs Remover Sticks Ear Clean Wooden Sticks Cotton Swab Makeup Tools","USD 5.66","USD 2.83","50%","USD","7","USD 0.20","112","91.9%","https://s.click.aliexpress.com/e/_DlOD9kf",,,,,,
"1005004702184717","https://ae04.alicdn.com/kf/S7008aec1f6994c8eb6f01d6d820c41f1l.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100085043784.mp4","Professional Makeup Brushes Set Powder Foundation Eyeshadow Blush Blending Brush Soft Easy To Use Makeup Tools Wholesale","USD 10.33","USD 5.06","51%","USD","8.0","USD 0.40","159","86.7%","https://s.click.aliexpress.com/e/_Dl7W8kF",,,,,,
"1005004686942997","https://ae04.alicdn.com/kf/S891a2a77c8ab40f9b1dc10a9f2cee429Z.jpg",,"Long-Lasting Eyeliner Pencil Waterproof Sweat-Proof Pigment Green Brown Eyeliner Pen Women Fashion Color Eye Makeup Cosmetics","USD 4.69","USD 2.95","37%","USD","7","USD 0.21","29","96.0%","https://s.click.aliexpress.com/e/_De8Kf67",,,,,,
"1005003268621598","https://ae04.alicdn.com/kf/Hc103524db6554b5e9a6ab5cd4f8bf41fs.jpg",,"Reusable Makeup Remover Glove Microfiber Face Cleaning Glove Towel Soft Face Cleaner Pads Facial Deep Cleaning Skin Care Tools","USD 1.07","USD 0.64","40%","USD","7","USD 0.04","28","100.0%","https://s.click.aliexpress.com/e/_DCJgTbl",,,,,,
"1005004396713297","https://ae04.alicdn.com/kf/S1bcf7f86f25b4f64a1e1a192f59197bdI.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100048544045.mp4","4Pc Beauty Egg Makeup Blender Cosmetic Puff Makeup Sponge Cushion Foundation Powder Sponge Beauty Tool Women Make Up Accessories","USD 2.38","USD 1.19","50%","USD","7","USD 0.08","1003","94.5%","https://s.click.aliexpress.com/e/_DE3JW9l",,,,,,
"1005004472698582","https://ae04.alicdn.com/kf/Af1c2626a420649b5a2b3e340e215ef06h.jpg",,"1pcs Makeup Dispensing Box Empty Magnetic Cosmetics Palette Eyeshadow Blusher DIY Makeup Box Storage","USD 3.24","USD 2.37","27%","USD","7","USD 0.17","199","99.0%","https://s.click.aliexpress.com/e/_DEL1fFH",,,,,,
